Product Name,Time,Day,Price,Quantity,Stock Remaining
Colin Glass & Surface Cleaner 500ml,2026-07-01 14:35:00,Wednesday,105.0,1,97
D-Mart Premia Maida 1kg,2026-07-01 14:40:00,Wednesday,45.0,1,75
Haldiram's Panchrattan Mixture 400g,2026-07-01 14:43:00,Wednesday,130.0,1,127
Head & Shoulders Anti-Dandruff Cool Menthol 650ml,2026-07-01 14:47:00,Wednesday,550.0,1,74
Dabur Hajmola Regular Tablets 120 tab,2026-07-01 14:56:00,Wednesday,50.0,1,88
Everest Turmeric Powder 200g,2026-07-01 14:59:00,Wednesday,55.0,1,95
Dabur Amla Hair Oil 275ml,2026-07-01 15:01:00,Wednesday,115.0,1,122
Dettol Antiseptic Liquid Bottle 500ml,2026-07-01 15:04:00,Wednesday,210.0,1,110
Brooke Bond Red Label Tea 1kg,2026-07-01 15:05:00,Wednesday,460.0,1,90
D-Mart Premia Jaggery Powder 1kg,2026-07-01 15:06:00,Wednesday,80.0,2,105
Amul Gold Full Cream Milk 1L,2026-07-01 15:06:00,Wednesday,66.0,1,127
Lipton Green Tea Honey Lemon 25 Bags,2026-07-01 15:07:00,Wednesday,155.0,1,89
D-Mart Premia Ajwain 100g,2026-07-01 15:08:00,Wednesday,45.0,1,71
Patanjali Dant Kanti Toothpaste 200g,2026-07-01 15:09:00,Wednesday,95.0,1,104
India Gate Basmati Rice Premium 1kg,2026-07-01 15:12:00,Wednesday,110.0,1,61
Amul Vanilla Gold Ice Cream 1L,2026-07-01 15:23:00,Wednesday,190.0,1,122
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-07-01 15:24:00,Wednesday,55.0,2,139
D-Mart Premia Sesame Seeds White (Til) 200g,2026-07-01 15:25:00,Wednesday,90.0,1,109
MDH Sambhar Masala 100g,2026-07-01 15:26:00,Wednesday,78.0,1,77
D-Mart Premia Matki (Moth Beans) 1kg,2026-07-01 15:27:00,Wednesday,120.0,2,108
Saffola Masala Oats Classic 500g,2026-07-01 15:34:00,Wednesday,160.0,1,87
D-Mart Premia Walnuts (Akhrot) 250g,2026-07-01 15:35:00,Wednesday,350.0,1,107
D-Mart Premia Rajma Chitra 1kg,2026-07-01 15:42:00,Wednesday,155.0,1,106
Fortune Chakki Fresh Atta 10kg,2026-07-01 15:43:00,Wednesday,490.0,1,145
Britannia Brown Bread 400g,2026-07-01 15:44:00,Wednesday,50.0,3,172
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-07-01 15:54:00,Wednesday,170.0,1,141
Parachute Advansed Coconut Hair Oil 250ml,2026-07-01 15:55:00,Wednesday,105.0,1,94
Oreo Vanilla Creme Biscuits 120g,2026-07-01 15:56:00,Wednesday,35.0,1,138
Bingo Mad Angles Achari Masti 80g,2026-07-01 15:58:00,Wednesday,20.0,1,75
Amul Gold Full Cream Milk 1L,2026-07-01 16:02:00,Wednesday,66.0,1,126
Everest Kasuri Methi 50g,2026-07-01 16:12:00,Wednesday,45.0,1,63
Fortune Chakki Fresh Atta 10kg,2026-07-01 16:14:00,Wednesday,490.0,1,144
Quaker Instant Oats 1kg,2026-07-01 16:17:00,Wednesday,190.0,1,77
Patanjali Bandhani Hing 25g,2026-07-01 16:20:00,Wednesday,45.0,1,77
Bournvita Chocolate Nutrition Drink 1kg,2026-07-01 16:22:00,Wednesday,430.0,2,91
Ching's Green Chilli Sauce 200g,2026-07-01 16:22:00,Wednesday,50.0,1,126
Amul Crunchy Peanut Butter 400g,2026-07-01 16:23:00,Wednesday,175.0,2,75
Everest Kashmiri Lalchili Powder 200g,2026-07-01 16:32:00,Wednesday,120.0,1,123
Haldiram's Khatta Meetha Mixture 400g,2026-07-01 16:46:00,Wednesday,110.0,1,119
Dhara Soyabean Refined Oil 1L,2026-07-01 16:50:00,Wednesday,135.0,1,124
Kellogg's Corn Flakes Original 475g,2026-07-01 16:53:00,Wednesday,220.0,2,72
D-Mart Premia Black Eyed Lobia 1kg,2026-07-01 16:55:00,Wednesday,115.0,1,87
Gowardhan Cow Ghee 1L,2026-07-01 16:56:00,Wednesday,710.0,1,123
Lifebuoy Total 10 Soap (125g x 3),2026-07-01 16:59:00,Wednesday,135.0,1,139
Sunfeast Dark Fantasy Choco Fills 300g,2026-07-01 17:05:00,Wednesday,120.0,1,114
Wibs White Bread 400g,2026-07-01 17:06:00,Wednesday,45.0,1,82
Bru Green Label Coffee 500g,2026-07-01 17:09:00,Wednesday,180.0,1,106
Cadbury Bournville Rich Cocoa Chocolate 80g,2026-07-01 17:13:00,Wednesday,90.0,1,97
Bisleri Mineral Water Bottle 1L,2026-07-01 17:16:00,Wednesday,20.0,1,201
D-Mart Premia Sugar 1kg,2026-07-01 17:16:00,Wednesday,48.0,2,125
Britannia Good Day Cashew Biscuits 200g,2026-07-01 17:17:00,Wednesday,35.0,1,74
Dettol Liquid Handwash Original Refill 1.5L,2026-07-01 17:24:00,Wednesday,230.0,2,107
Gillette Guard Safety Razor,2026-07-01 17:29:00,Wednesday,25.0,1,93
Ching's Dark Soy Sauce 200g,2026-07-01 17:35:00,Wednesday,55.0,1,87
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-07-01 17:38:00,Wednesday,45.0,2,84
Paper Boat Anar Drink 250ml,2026-07-01 17:45:00,Wednesday,40.0,1,91
Pril Lime Liquid Dishwash 425ml,2026-07-01 17:45:00,Wednesday,105.0,2,136
Odonil Bathroom Air Freshener Hanger,2026-07-01 17:51:00,Wednesday,55.0,1,93
Amul Cheese Block 200g,2026-07-01 17:57:00,Wednesday,135.0,2,107
Patanjali Dant Kanti Toothpaste 200g,2026-07-01 18:06:00,Wednesday,95.0,1,103
Amul Cheese Spread Garlic 200g,2026-07-01 18:07:00,Wednesday,120.0,1,136
Parle Monaco Salted Biscuits 120g,2026-07-01 18:07:00,Wednesday,25.0,1,139
Balaji Wafers Simply Salted 100g,2026-07-01 18:07:00,Wednesday,40.0,1,143
Fortune Chakki Fresh Atta 10kg,2026-07-01 18:15:00,Wednesday,490.0,1,143
Amul Gold Full Cream Milk 1L,2026-07-01 18:16:00,Wednesday,66.0,2,124
Ching's Schezwan Chutney 250g,2026-07-01 18:20:00,Wednesday,85.0,2,103
Amul Pure Cow Ghee 1L,2026-07-01 18:22:00,Wednesday,680.0,2,137
Tide Plus Double Power Jasmine 1kg,2026-07-01 18:27:00,Wednesday,110.0,1,90
Aashirvaad Atta Shudh Chakki 5kg,2026-07-01 18:32:00,Wednesday,260.0,4,107
Close-Up Red Hot Gel Toothpaste 300g,2026-07-01 18:39:00,Wednesday,160.0,1,94
Homelite Safety Matchbox (10-Pack bundle),2026-07-01 18:40:00,Wednesday,20.0,1,105
Tata Salt SuperLite 1kg,2026-07-01 18:42:00,Wednesday,32.0,2,174
Sensodyne Fresh Mint Sensitivity Toothpaste 100g,2026-07-01 18:42:00,Wednesday,150.0,1,126
Hit Flying Insect Killer Spray Red 400ml,2026-07-01 18:49:00,Wednesday,220.0,1,110
Homelite Safety Matchbox (10-Pack bundle),2026-07-01 18:59:00,Wednesday,20.0,1,104
Knorr Classic Tomato Soup 50g,2026-07-01 19:07:00,Wednesday,35.0,1,139
MDH Kitchen King Masala 100g,2026-07-01 19:11:00,Wednesday,88.0,1,111
Catch Black Pepper Powder 100g,2026-07-01 19:11:00,Wednesday,75.0,1,73
Aashirvaad Atta Shudh Chakki 5kg,2026-07-01 19:17:00,Wednesday,260.0,1,106
Fortune Sona Masoori Rice 5kg,2026-07-01 19:20:00,Wednesday,340.0,1,90
Kinley Water Bottle 1L,2026-07-01 19:28:00,Wednesday,20.0,2,148
Amul Masti Spiced Buttermilk 200ml,2026-07-01 19:28:00,Wednesday,20.0,1,196
D-Mart Premia Puja Ghee Diya Wicks (100 pcs),2026-07-01 19:36:00,Wednesday,80.0,1,60
Paper Boat Anar Drink 250ml,2026-07-01 19:36:00,Wednesday,40.0,1,90
Dove Cream Beauty Bathing Bar (125g x 3),2026-07-01 19:38:00,Wednesday,240.0,1,92
Balaji Wafers Simply Salted 100g,2026-07-01 19:39:00,Wednesday,40.0,1,142
Amul Masti Spiced Buttermilk 200ml,2026-07-01 19:56:00,Wednesday,20.0,2,194
Nescafe Classic Instant Coffee 100g,2026-07-01 19:57:00,Wednesday,310.0,1,74
D-Mart Premia Black Eyed Lobia 1kg,2026-07-02 08:02:00,Thursday,115.0,1,86
D-Mart Premia Sesame Seeds White (Til) 200g,2026-07-02 08:02:00,Thursday,90.0,2,107
D-Mart Premia Sugar 1kg,2026-07-02 08:03:00,Thursday,48.0,1,124
Cadbury Dairy Milk Family Pack 100g,2026-07-02 08:09:00,Thursday,100.0,1,124
Vicco Vajradanti Toothpaste 200g,2026-07-02 08:10:00,Thursday,140.0,1,101
D-Mart Premia Mustard Seeds (Rai) 200g,2026-07-02 08:10:00,Thursday,40.0,2,122
Paper Boat Aam Panna Drink 250ml,2026-07-02 08:12:00,Thursday,35.0,1,120
Everest Tikhalal Chilli Powder 200g,2026-07-02 08:13:00,Thursday,115.0,1,109
D-Mart Premia Ajwain 100g,2026-07-02 08:13:00,Thursday,45.0,1,70
Britannia NutriChoice Digestive 250g,2026-07-02 08:21:00,Thursday,65.0,1,90
Bagrry's Fruit & Fibre Muesli 400g,2026-07-02 08:23:00,Thursday,310.0,1,89
Dettol Cool Bathing Soap (125g x 3),2026-07-02 08:26:00,Thursday,170.0,2,100
Harpic Toilet Cleaner Original 1L,2026-07-02 08:27:00,Thursday,195.0,1,123
Bisleri Mineral Water Bottle 1L,2026-07-02 08:28:00,Thursday,20.0,3,198
Dove Cream Beauty Bathing Bar (125g x 3),2026-07-02 08:30:00,Thursday,240.0,1,91
Mother Dairy Classic Dahi 400g,2026-07-02 08:32:00,Thursday,50.0,1,109
Aashirvaad Rava Idli Mix 500g,2026-07-02 08:33:00,Thursday,115.0,1,121
Patanjali Aloe Vera Gel 150ml,2026-07-02 08:35:00,Thursday,110.0,2,124
D-Mart Premia Sabudana 500g,2026-07-02 08:39:00,Thursday,50.0,1,138
Perk Chocolate Wafer Bar 15g,2026-07-02 08:41:00,Thursday,10.0,1,135
Aashirvaad Atta Shudh Chakki 5kg,2026-07-02 08:44:00,Thursday,260.0,1,105
Parachute Pure Coconut Oil 500ml,2026-07-02 08:48:00,Thursday,190.0,1,88
Haldiram's Gulab Jamun Tin 1kg,2026-07-02 08:48:00,Thursday,240.0,1,134
MDH Sambhar Masala 100g,2026-07-02 08:53:00,Thursday,78.0,1,76
Gits Gulab Jamun Mix 200g,2026-07-02 08:57:00,Thursday,115.0,1,77
Horlicks Classic Malt Jar 1kg,2026-07-02 08:58:00,Thursday,410.0,2,121
Dabur Red Toothpaste 200g,2026-07-02 08:59:00,Thursday,115.0,1,107
Amul Gold Full Cream Milk 1L,2026-07-02 09:01:00,Thursday,66.0,2,122
Fortune Sunflower Refined Oil 1L,2026-07-02 09:04:00,Thursday,145.0,1,73
Cadbury Bournville Rich Cocoa Chocolate 80g,2026-07-02 09:05:00,Thursday,90.0,1,96
Kissan Mixed Fruit Jam 700g,2026-07-02 09:10:00,Thursday,220.0,1,87
Saffola Active Oil 1L,2026-07-02 09:10:00,Thursday,170.0,1,124
Exo Dishshine Bar 300g,2026-07-02 09:10:00,Thursday,30.0,2,120
Paper Boat Anar Drink 250ml,2026-07-02 09:15:00,Thursday,40.0,1,89
Limca Lime Lemon Drink 2L,2026-07-02 09:15:00,Thursday,95.0,2,99
Lizol Floor Cleaner Citrus 1L,2026-07-02 09:16:00,Thursday,215.0,1,100
Haldiram's Khatta Meetha Mixture 400g,2026-07-02 09:20:00,Thursday,110.0,3,116
Del Monte Sweet Corn Tin 400g,2026-07-02 09:28:00,Thursday,95.0,1,96
Tata Salt Lite 1kg,2026-07-02 09:29:00,Thursday,28.0,1,144
Lizol Floor Cleaner Citrus 1L,2026-07-02 09:30:00,Thursday,215.0,1,99
D-Mart Premia Kabuli Chana 1kg,2026-07-02 09:31:00,Thursday,160.0,1,125
Vim Dishwash Bar 300g,2026-07-02 09:31:00,Thursday,30.0,1,122
D-Mart Premia Sugar 1kg,2026-07-02 09:31:00,Thursday,48.0,1,123
Pril Lime Liquid Dishwash 425ml,2026-07-02 09:35:00,Thursday,105.0,1,135
D-Mart Premia Rava (Suji) 1kg,2026-07-02 09:37:00,Thursday,60.0,1,75
Fanta Orange Soft Drink 2L,2026-07-02 09:37:00,Thursday,95.0,1,98
Britannia Marie Gold Biscuits 250g,2026-07-02 09:41:00,Thursday,30.0,1,110
Parle Monaco Salted Biscuits 120g,2026-07-02 09:42:00,Thursday,25.0,1,138
D-Mart Premia Sugar 1kg,2026-07-02 09:46:00,Thursday,48.0,1,122
Bajaj Almond Drops Hair Oil 200ml,2026-07-02 09:48:00,Thursday,125.0,1,108
Saffola Gold Pro Healthy Oil 5L,2026-07-02 09:51:00,Thursday,850.0,1,93
Tata Salt Rock Salt 1kg,2026-07-02 09:53:00,Thursday,75.0,2,107
Amul Masti Spiced Buttermilk 200ml,2026-07-02 10:01:00,Thursday,20.0,2,192
Tata Salt SuperLite 1kg,2026-07-02 10:08:00,Thursday,32.0,1,173
Tata Salt SuperLite 1kg,2026-07-02 10:14:00,Thursday,32.0,1,172
Ponds Dreamflower Talcum Powder 400g,2026-07-02 10:17:00,Thursday,295.0,1,121
Homelite Safety Matchbox (10-Pack bundle),2026-07-02 10:17:00,Thursday,20.0,1,103
Balaji Wafers Simply Salted 100g,2026-07-02 10:17:00,Thursday,40.0,1,141
D-Mart Premia Maida 1kg,2026-07-02 10:20:00,Thursday,45.0,2,73
Amul Cheese Slices 200g,2026-07-02 10:21:00,Thursday,145.0,1,126
D-Mart Premia Sugar 5kg,2026-07-02 10:24:00,Thursday,235.0,1,101
Snickers Peanut Chocolate Bar 50g,2026-07-02 10:24:00,Thursday,50.0,1,126
D-Mart Premia Thick Poha 1kg,2026-07-02 10:26:00,Thursday,55.0,3,93
Kinley Water Bottle 1L,2026-07-02 10:28:00,Thursday,20.0,3,145
D-Mart Premia Star Anise 50g,2026-07-02 10:35:00,Thursday,80.0,1,74
Munch Chocolate Wafer Bar 15g,2026-07-02 10:40:00,Thursday,10.0,1,92
Gowardhan Cow Ghee 1L,2026-07-02 10:42:00,Thursday,710.0,1,122
D-Mart Premia Chana Dal 1kg,2026-07-02 10:42:00,Thursday,95.0,1,85
Amul Vanilla Gold Ice Cream 1L,2026-07-02 10:45:00,Thursday,190.0,1,121
Lipton Green Tea Honey Lemon 25 Bags,2026-07-02 10:47:00,Thursday,155.0,1,88
Real Fruit Power Guava Juice 1L,2026-07-02 10:48:00,Thursday,120.0,3,121
D-Mart Premia Rajma Chitra 1kg,2026-07-02 10:52:00,Thursday,155.0,1,105
Ariel Complete Front Load 1kg,2026-07-02 10:59:00,Thursday,210.0,1,97
Pillsbury Chakki Fresh Atta 5kg,2026-07-02 11:04:00,Thursday,255.0,1,96
Compact Umbrellas Indian Monsoon Edition,2026-07-02 11:06:00,Thursday,299.0,3,165
Gemini Vanaspati Ghee 1L,2026-07-02 11:06:00,Thursday,120.0,1,138
D-Mart Premia Sugar 5kg,2026-07-02 11:07:00,Thursday,235.0,1,100
Lipton Green Tea Honey Lemon 25 Bags,2026-07-02 11:08:00,Thursday,155.0,1,87
D-Mart Premia Jeera Rice 1kg,2026-07-02 11:09:00,Thursday,120.0,1,112
Amul Cheese Block 200g,2026-07-02 11:16:00,Thursday,135.0,1,106
D-Mart Premia Pistachios (Pista) 250g,2026-07-02 11:17:00,Thursday,310.0,1,70
Aashirvaad Salt 1kg,2026-07-02 11:17:00,Thursday,24.0,1,130
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-02 11:18:00,Thursday,168.0,2,109
Lifebuoy Total 10 Soap (125g x 3),2026-07-02 11:22:00,Thursday,135.0,1,138
Real Fruit Power Mixed Fruit Juice 1L,2026-07-02 11:25:00,Thursday,120.0,1,105
D-Mart Premia Fenugreek Seeds (Methi) 200g,2026-07-02 11:28:00,Thursday,45.0,1,83
Sprite Soft Drink 2L,2026-07-02 11:28:00,Thursday,95.0,1,106
D-Mart Premia Moong Dal Chilka 1kg,2026-07-02 11:30:00,Thursday,130.0,1,138
D-Mart Premia Jaggery Powder 1kg,2026-07-02 11:36:00,Thursday,80.0,1,104
Mother Dairy Fresh Paneer 200g,2026-07-02 11:38:00,Thursday,90.0,1,88
Britannia 50-50 Maska Chaska 120g,2026-07-02 11:42:00,Thursday,30.0,1,86
Tata Salt Lite 1kg,2026-07-02 11:47:00,Thursday,28.0,1,143
Boost Health Drink Refill 500g,2026-07-02 11:47:00,Thursday,280.0,1,120
Aashirvaad Salt 1kg,2026-07-02 11:48:00,Thursday,24.0,1,129
Amul Cheese Spread Garlic 200g,2026-07-02 11:50:00,Thursday,120.0,1,135
Thums Up Soft Drink 2L,2026-07-02 11:50:00,Thursday,95.0,2,139
D-Mart Premia Chana Dal 1kg,2026-07-02 11:51:00,Thursday,95.0,1,84
Pears Pure & Gentle Soap (125g x 3),2026-07-02 11:52:00,Thursday,225.0,1,87
Parle-G Gold Biscuits 250g,2026-07-02 11:54:00,Thursday,20.0,1,126
Compact Umbrellas Indian Monsoon Edition,2026-07-02 12:11:00,Thursday,299.0,4,161
Fortune Mustard Oil 1L,2026-07-02 12:11:00,Thursday,175.0,1,88
Pillsbury Chakki Fresh Atta 5kg,2026-07-02 12:14:00,Thursday,255.0,1,95
Haldiram's Cornflakes Mixture 400g,2026-07-02 12:14:00,Thursday,120.0,1,81
Dettol Antiseptic Liquid Bottle 500ml,2026-07-02 12:18:00,Thursday,210.0,1,109
Kwality Walls Vanilla Tub 700ml,2026-07-02 12:18:00,Thursday,140.0,1,84
Bisleri Mineral Water Bottle 1L,2026-07-02 12:22:00,Thursday,20.0,2,196
Lifebuoy Total 10 Soap (125g x 3),2026-07-02 12:23:00,Thursday,135.0,1,137
D-Mart Premia Kala Chana 1kg,2026-07-02 12:23:00,Thursday,85.0,1,78
Dettol Bathing Soap (125g x 3),2026-07-02 12:23:00,Thursday,165.0,1,137
Kurkure Masala Munch 90g,2026-07-02 12:23:00,Thursday,20.0,1,90
Dabur Hajmola Regular Tablets 120 tab,2026-07-02 12:28:00,Thursday,50.0,1,87
Perk Chocolate Wafer Bar 15g,2026-07-02 12:37:00,Thursday,10.0,1,134
D-Mart Premia Cumin Seeds (Jeera) 200g,2026-07-02 12:40:00,Thursday,140.0,1,121
Amul Taaza Toned Milk 1L,2026-07-02 12:45:00,Thursday,56.0,1,113
Ching's Secret Hakka Noodles 150g,2026-07-02 12:46:00,Thursday,40.0,1,120
Thums Up Soft Drink 2L,2026-07-02 12:49:00,Thursday,95.0,2,137
Balaji Wafers Masala Masti 100g,2026-07-02 12:50:00,Thursday,40.0,2,91
Fortune Chakki Fresh Atta 10kg,2026-07-02 12:51:00,Thursday,490.0,2,141
Frooti Mango Drink 1.2L,2026-07-02 12:52:00,Thursday,75.0,1,144
Britannia Good Day Cashew Biscuits 200g,2026-07-02 12:54:00,Thursday,35.0,2,72
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-02 12:57:00,Thursday,168.0,1,108
Gemini Vanaspati Ghee 1L,2026-07-02 13:00:00,Thursday,120.0,1,137
Dettol Bathing Soap (125g x 3),2026-07-02 13:00:00,Thursday,165.0,1,136
Sprite Soft Drink 2L,2026-07-02 13:02:00,Thursday,95.0,1,105
Kurkure Green Chutney Rajasthani 90g,2026-07-02 13:06:00,Thursday,20.0,1,126
Maggi 2-Minute Masala Noodles 12-Pack,2026-07-02 13:10:00,Thursday,168.0,1,107
Cadbury Dairy Milk Silk Chocolate 150g,2026-07-02 13:12:00,Thursday,175.0,3,118
Dabur Amla Hair Oil 275ml,2026-07-02 13:23:00,Thursday,115.0,1,121
Knorr Sweet Corn Veg Soup 50g,2026-07-02 13:24:00,Thursday,35.0,2,71
Kwality Walls Vanilla Tub 700ml,2026-07-02 13:27:00,Thursday,140.0,1,83
Rin Laundry Detergent Bar (4-Pack),2026-07-02 13:28:00,Thursday,40.0,2,72
Cadbury Dairy Milk Family Pack 100g,2026-07-02 13:34:00,Thursday,100.0,1,123
Paper Boat Anar Drink 250ml,2026-07-02 13:39:00,Thursday,40.0,1,88
Frooti Mango Drink 1.2L,2026-07-02 13:46:00,Thursday,75.0,1,143
Cycle Three In One Agarbatti (Incense) 100 Sticks,2026-07-02 13:47:00,Thursday,70.0,1,125
Coca Cola Soft Drink 2L,2026-07-02 13:50:00,Thursday,95.0,1,119
MDH Kitchen King Masala 100g,2026-07-02 13:51:00,Thursday,88.0,1,110
D-Mart Premia Ajwain 100g,2026-07-02 13:54:00,Thursday,45.0,1,69
Fortune Sunflower Refined Oil 1L,2026-07-02 13:56:00,Thursday,145.0,1,72
Tide Plus Double Power Jasmine 1kg,2026-07-02 13:59:00,Thursday,110.0,1,89
Amul Masti Spiced Buttermilk 200ml,2026-07-02 13:59:00,Thursday,20.0,2,190
Clinic Plus Strong & Long Shampoo 650ml,2026-07-02 14:06:00,Thursday,325.0,1,59
Amul Masti Spiced Buttermilk 200ml,2026-07-02 14:07:00,Thursday,20.0,1,189
Maggi Hot & Sweet Chilli Tomato Sauce 1kg,2026-07-02 14:09:00,Thursday,170.0,2,139
Godrej Aer Pocket Bathroom Air Fragrance,2026-07-02 14:12:00,Thursday,60.0,1,91
Bajaj Almond Drops Hair Oil 200ml,2026-07-02 14:16:00,Thursday,125.0,1,107
Cycle Three In One Agarbatti (Incense) 100 Sticks,2026-07-02 14:18:00,Thursday,70.0,1,124
Nivea Soft Light Moisturising Cream 200ml,2026-07-02 14:19:00,Thursday,290.0,1,104
D-Mart Premia Coriander Seeds (Dhana) 200g,2026-07-02 14:24:00,Thursday,50.0,1,140
Aashirvaad Atta Shudh Chakki 5kg,2026-07-02 14:24:00,Thursday,260.0,1,104
Comfort After Wash Fabric Conditioner 860ml,2026-07-02 14:26:00,Thursday,235.0,1,134
MTR Vermicelli 500g,2026-07-02 14:27:00,Thursday,55.0,1,76
Yippee Magic Masala Noodles 6-Pack,2026-07-02 14:30:00,Thursday,85.0,1,119
Paper Boat Anar Drink 250ml,2026-07-02 14:32:00,Thursday,40.0,1,87
Parle Hide & Seek Chocolate Chips 120g,2026-07-02 14:33:00,Thursday,50.0,1,75
Oreo Vanilla Creme Biscuits 120g,2026-07-02 14:34:00,Thursday,35.0,1,137
Mother Dairy Classic Dahi 400g,2026-07-02 14:34:00,Thursday,50.0,1,108
Amul Taaza Toned Milk 1L,2026-07-02 14:35:00,Thursday,56.0,1,112
Gillette Guard Razor Blades (5-Pack),2026-07-02 14:38:00,Thursday,35.0,1,127
Aashirvaad Atta Shudh Chakki 5kg,2026-07-02 14:39:00,Thursday,260.0,1,103
Amul Vanilla Gold Ice Cream 1L,2026-07-02 14:39:00,Thursday,190.0,1,120
Compact Umbrellas Indian Monsoon Edition,2026-07-02 14:45:00,Thursday,299.0,1,160
Frooti Mango Drink 1.2L,2026-07-02 14:45:00,Thursday,75.0,1,142
Parle Monaco Salted Biscuits 120g,2026-07-02 14:45:00,Thursday,25.0,1,137
Ching's Secret Hakka Noodles 150g,2026-07-02 14:49:00,Thursday,40.0,1,119
MDH Chana Masala 100g,2026-07-02 14:50:00,Thursday,78.0,2,73
D-Mart Premia Masoor Whole 1kg,2026-07-02 14:54:00,Thursday,105.0,1,87
Britannia Brown Bread 400g,2026-07-02 14:56:00,Thursday,50.0,1,171
Amul Crunchy Peanut Butter 400g,2026-07-02 15:04:00,Thursday,175.0,1,74
Dove Intense Repair Shampoo 650ml,2026-07-02 15:06:00,Thursday,480.0,1,72
Paper Boat Aam Panna Drink 250ml,2026-07-02 15:08:00,Thursday,35.0,1,119
Everest Turmeric Powder 200g,2026-07-02 15:13:00,Thursday,55.0,1,94
D-Mart Premia Toor Dal 1kg,2026-07-02 15:16:00,Thursday,170.0,1,86
Bournvita Chocolate Nutrition Drink 1kg,2026-07-02 15:17:00,Thursday,430.0,1,90
Catch Black Pepper Powder 100g,2026-07-02 15:17:00,Thursday,75.0,1,72
Everest Garam Masala 100g,2026-07-02 15:19:00,Thursday,85.0,1,76
Ching's Schezwan Chutney 250g,2026-07-02 15:22:00,Thursday,85.0,2,101
Tata Salt SuperLite 1kg,2026-07-02 15:24:00,Thursday,32.0,1,171
MDH Pav Bhaji Masala 100g,2026-07-02 15:38:00,Thursday,78.0,2,102
Yippee Magic Masala Noodles 6-Pack,2026-07-02 15:47:00,Thursday,85.0,1,118
Ching's Dark Soy Sauce 200g,2026-07-02 15:48:00,Thursday,55.0,1,86
Gillette Guard Safety Razor,2026-07-02 15:48:00,Thursday,25.0,1,92
Saffola Masala Oats Classic 500g,2026-07-02 15:50:00,Thursday,160.0,1,86
Surf Excel Easy Wash Detergent 1kg,2026-07-02 15:55:00,Thursday,140.0,1,107
Lay's Classic Salted Potato Chips 90g,2026-07-02 15:59:00,Thursday,20.0,3,81
Fortune Mustard Oil 1L,2026-07-02 16:04:00,Thursday,175.0,1,87
D-Mart Premia Besan 1kg,2026-07-02 16:08:00,Thursday,90.0,1,103
India Gate Basmati Rice Premium 1kg,2026-07-02 16:11:00,Thursday,110.0,1,60
Kinley Water Bottle 1L,2026-07-02 16:11:00,Thursday,20.0,3,142
Pepsi Soft Drink 2L,2026-07-02 16:11:00,Thursday,90.0,2,132
Knorr Classic Tomato Soup 50g,2026-07-02 16:12:00,Thursday,35.0,1,138
Saffola Active Oil 1L,2026-07-02 16:14:00,Thursday,170.0,1,123
Paper Boat Aam Panna Drink 250ml,2026-07-02 16:18:00,Thursday,35.0,1,118
Sensodyne Fresh Mint Sensitivity Toothpaste 100g,2026-07-02 16:18:00,Thursday,150.0,1,125
Mangaldeep Sandalwood Agarbatti 80 Sticks,2026-07-02 16:24:00,Thursday,60.0,1,76
D-Mart Premia Jaggery Powder 1kg,2026-07-02 16:38:00,Thursday,80.0,1,103
Compact Umbrellas Indian Monsoon Edition,2026-07-02 16:40:00,Thursday,299.0,1,159
Bisleri Mineral Water Bottle 1L,2026-07-02 16:43:00,Thursday,20.0,1,195
Aashirvaad Atta Shudh Chakki 5kg,2026-07-02 16:45:00,Thursday,260.0,1,102
Dettol Liquid Handwash Original Refill 1.5L,2026-07-02 16:45:00,Thursday,230.0,2,105
Patanjali Dant Kanti Toothpaste 200g,2026-07-02 16:48:00,Thursday,95.0,1,102
Amul Masti Spiced Buttermilk 200ml,2026-07-02 16:52:00,Thursday,20.0,1,188
Britannia Bourbon Cream Biscuits 150g,2026-07-02 16:53:00,Thursday,30.0,1,102
D-Mart Premia Sabudana 500g,2026-07-02 16:54:00,Thursday,50.0,1,137
Lux Velvet Touch Soap (100g x 3),2026-07-02 16:57:00,Thursday,110.0,1,74
D-Mart Premia Camphor (Kapur) Tablets 50g,2026-07-02 16:57:00,Thursday,55.0,1,138
Nivea Soft Light Moisturising Cream 200ml,2026-07-02 17:00:00,Thursday,290.0,1,103
Compact Umbrellas Indian Monsoon Edition,2026-07-02 17:02:00,Thursday,299.0,2,157
Britannia NutriChoice Digestive 250g,2026-07-02 17:02:00,Thursday,65.0,1,89
MDH Chunky Chat Masala 100g,2026-07-02 17:02:00,Thursday,78.0,1,61
Mother Dairy Fresh Paneer 200g,2026-07-02 17:06:00,Thursday,90.0,1,87
Complan Chocolate Health Drink 500g,2026-07-02 17:09:00,Thursday,295.0,1,61
Britannia Brown Bread 400g,2026-07-02 17:12:00,Thursday,50.0,3,168
Kurkure Masala Munch 90g,2026-07-02 17:13:00,Thursday,20.0,1,89
Britannia Bourbon Cream Biscuits 150g,2026-07-02 17:16:00,Thursday,30.0,1,101
D-Mart Premia Sugar 5kg,2026-07-02 17:25:00,Thursday,235.0,1,99
Parle Monaco Salted Biscuits 120g,2026-07-02 17:28:00,Thursday,25.0,2,135
